decile	bin	mean_beta	mean_beta_a	n
D04	-1720	10.7900861683561	10.8765309110828	377
D04	-1650	13.8226613123579	13.8338406377235	367
D04	-1620	13.3403811054035	13.3745828465163	332
D04	-1600	11.4141915510326	11.29750092128	357
D04	-1540	12.3542042426299	12.0115075790961	379
D04	-1480	14.7625694300403	15.103945474257	380
D04	-1450	10.5284944406256	10.4564867841607	360
D04	-1440	10.9292478058982	10.9042763113378	361
D04	-1390	13.2260381398613	13.0918488336806	381
D04	-1360	8.38329681538088	8.41509407710352	422
D04	-1320	9.51486060213541	9.45028367579347	396
D04	-1270	9.76884047976329	9.53364974313985	365
D04	-1250	10.5488568621365	10.6179070903915	382
D04	-1240	9.37266914896394	9.40195293342217	340
D04	-1060	10.0460289051508	9.88207368746914	393
D04	-1050	10.3605886812477	10.5344275085647	373
D04	-1010	7.87713375152098	7.99807293898076	338
D04	-920	8.86480115453234	8.66047375965099	330
D04	-910	9.55949242360947	9.6521831706825	373
D04	-890	11.3989991590151	11.4097728695106	351
D04	-760	7.70706312303777	7.66938493553436	374
D04	-670	8.29323172068318	8.59545419593688	365
D04	-550	3.23210027575531	3.17530742871093	416
D04	-540	3.55866417517543	3.26811218266125	376
D04	-490	4.22043029275099	4.19614161151292	396
D04	-470	4.8631866533178	5.09325493044692	370
D04	-350	4.49221376064438	4.46072289086062	378
D04	-340	4.61941408700615	4.80095378679295	399
D04	-310	3.25539919522749	3.20622726447312	415
D04	-300	3.72728539235913	3.82729792477378	439
D04	-240	3.65720312607658	3.54437330175245	419
D04	-230	1.88313452695409	1.7767819177081	399
D04	-80	2.62026285828873	2.65579280795514	565
D04	-40	2.47152143263	2.44123833271836	633
D04	-30	2.63410594299344	2.63243953516677	625
D04	-20	1.84743959164891	1.94270776787426	670
D04	30	3.25433148939354	3.02045261565976	587
D04	50	2.92391750905484	3.01215921628733	517
D04	110	3.49637304849477	3.5898603492636	477
D04	160	3.55978548447976	3.53764247147253	430
D04	170	2.43297991532488	2.35287075131374	427
D04	360	5.15396024497483	5.16103560903469	419
D04	370	4.5710504265414	4.43534955424621	409
D04	380	5.47568851542625	4.87095060934767	409
D04	460	7.36830948636764	7.74149286357891	393
D04	480	7.24702361225252	6.85289072587594	354
D04	560	22.679483531934	22.0464435857557	338
D04	770	40.2514571831987	39.7335219715411	362
D04	820	35.2175409964518	35.8720494571816	322
D04	960	46.1256340582911	46.9511450431911	323
D04	1040	34.1141563086466	34.4947885086382	331
D04	1100	36.4290050687025	36.7481297908289	322
D04	1430	43.5946156543627	43.8848785386731	300
D04	1480	43.0279910025726	43.3442941890363	309
D04	1880	45.975515074985	46.0223932263679	313
D04	1890	45.8023690748612	46.1458452762637	316
D09	1510	58.7030449177589	58.9996109096759	375
D09	1040	53.1500021670198	53.2720959660807	367
D09	880	42.5933085716494	42.9059263807087	335
D09	790	43.4500678092517	44.02206672979	345
D09	720	30.1426523292448	30.3832898977212	329
D09	700	27.8484794216429	27.8450273949531	346
D09	670	23.0146146329017	23.0269227270425	369
D09	620	25.2740947910172	24.6901398517567	359
D09	400	3.13710227705665	3.1607910942887	433
D09	100	1.8967359902232	1.88445752048869	580
D09	-50	1.96153016163954	2.0692219268629	691
D09	-1630	9.17658447506693	9.14160352834288	420
D09	-1650	8.25287052004693	8.41077716281865	406
D09	-1730	9.07677296385401	9.16956934470644	431
D09	-2360	7.62306654910119	7.7142545879921	426
D09	-2660	11.012364975242	10.9242615582736	421
D09	-2670	11.0530725671118	10.8654992833294	387
D09	-2800	10.4657363179605	10.5973234820661	416
D09	-2950	8.15491564182307	8.37707876534847	364
D09	-3340	9.9967291476724	9.93142779180205	396
D09	-3420	11.6182013968515	11.9342174705589	391
D09	-3460	10.8799471174023	10.7730134084264	429
D09	-3530	11.3312635943546	11.453837819586	395
D09	-3560	14.5573695406843	14.6487618967032	402
D09	-3680	12.2628998697485	12.3225579310252	377
D09	-3710	13.0026724972528	13.0481915118731	403
D09	-3730	14.0310413670008	13.8509490945707	401
D09	-3810	12.1737353437026	12.0528243116616	390
D09	-3850	12.2910455867555	12.4621532798205	374
D09	-4070	16.286881579668	15.9885798558961	381
D09	-4380	16.6039736454048	16.334708292598	407
D09	-4890	17.6239574581702	17.3033555739368	409
D09	-4930	17.7811689327862	17.3616331449491	396
D03	1240	29.0683598286164	29.392416620828	328
D03	1200	30.4751317471614	30.921860597979	279
D03	1140	28.3660704554215	29.1993804727781	299
D03	800	28.0806790873113	28.373063162303	284
D03	790	25.9451523086601	25.9488342827858	307
D03	770	27.1734612512304	27.1054353648158	321
D03	750	25.0629878256408	25.6876216573678	303
D03	740	24.4046348831435	24.4485849613577	289
D03	690	17.2240641926284	17.3425843035415	277
D03	680	20.4132405488709	19.6611613869832	300
D03	670	20.0821481590834	20.0342488250228	258
D03	660	14.8370738881261	14.9299798413194	310
D03	540	13.4296051109965	13.8129697129394	312
D03	510	12.3896695010141	12.0263790821327	282
D03	120	4.69596747008608	4.57131082820452	423
D03	110	4.22236139073757	4.18709018805223	416
D03	0	3.29297425628784	3.19001572247509	565
D03	-50	1.87882879286802	1.88738154158278	514
D03	-60	2.69580516712986	2.6548601784825	496
D03	-80	2.06991491296006	1.90153864553132	520
D03	-100	2.99302639113818	3.04771890593559	472
D03	-200	4.41106538825985	4.18154274136889	368
D03	-220	4.04797544747123	3.99721295958492	421
D03	-340	5.68726311492746	5.61813000871159	333
D03	-460	6.40199376281547	6.39739170120274	359
D03	-480	4.39470490643371	4.34403758324311	343
D03	-560	3.55931632183045	3.93701553350388	310
D03	-600	7.20635760788035	6.95990688795594	353
D03	-650	6.93024971488847	6.84727597273311	326
D03	-740	5.60717624351566	5.51204888715015	312
D03	-780	6.60422096150188	6.47957591408435	325
D03	-790	7.45955036348522	7.67879685947532	332
D03	-820	8.9668026582056	9.03765270177751	319
D03	-830	8.29240264495268	7.83208730716415	313
D03	-850	7.33362308013535	7.49602836777979	289
D03	-880	7.13501838914968	7.72649194032087	285
D03	-990	7.52967360089617	7.69170739449268	318
D03	-1000	9.92477390399749	9.89984052439919	313
D03	-1100	9.41319694235562	9.32677311861795	328
D03	-1150	9.34742357765204	9.43534121472211	298
D03	-1180	8.00396424142413	7.66980540124521	267
D03	-1200	8.90453262116308	8.88461261178669	340
D03	-1310	8.82511493901057	8.89885086947844	330
D03	-1320	9.52776728887494	9.37717547660963	308
D03	-1450	9.80272705983296	9.78884773240694	333
D03	-1470	10.5702391427257	10.5684380544702	325
D03	-1490	7.58855003857596	7.83825384909271	375
D03	-1500	9.09151356133064	9.19989758584884	316
D03	-1550	9.28468472164786	9.54781156400379	336
D03	-1580	8.05178090116275	7.69190396992345	318
D03	-1620	7.38451905452251	7.53048842221031	318
D03	-1720	8.73727109457287	8.85361720496314	321
D03	-1780	8.41829894446526	8.24001794132845	336
D03	-1790	9.38048477198774	9.36844792883977	310
D03	-1800	10.141757251831	10.1644475557007	321
D03	-1840	7.63867356644872	7.97823391281757	341
D03	-1910	9.46806692641592	9.34295030275917	307
D03	-1920	10.7463341643917	11.0240529547289	328
D03	-1930	7.26363217977474	7.23325840082556	312
D03	-1940	9.74976838636226	9.8106148548001	328
D03	-1960	10.431314043905	10.304586284776	323
D03	-1990	8.46490455405343	8.44675826123032	330
D03	-2180	10.3021333445269	10.3922335126507	325
D03	-2190	10.8464736770347	11.0266101712934	289
D03	-2450	11.6109521954832	11.6763444207758	295
D03	-2460	10.2012075058505	9.96047720642037	341
D03	-2490	13.5036265882916	13.6077295546462	323
D03	-2510	12.5154539526562	12.3847484090174	332
D03	-2540	11.7055678512925	11.5973685969103	306
D03	-2590	8.13969231594863	7.91679602449263	290
D03	-2710	8.44765578761335	8.59491242992541	315
D03	-2740	8.41165101830507	8.33717724264226	318
D03	-2750	9.68298222885965	9.34235374601854	282
D03	-2760	11.7012780783334	11.6702361333742	276
D03	-2810	7.75131158091333	7.88838744244344	302
D03	-3010	10.2670909217852	10.7786565956388	278
D03	-3060	9.25214387547311	9.70372112429166	312
D03	-3070	12.9903405654428	13.4607120411937	273
D03	-3100	11.2699245188278	11.31958716837	280
D03	-3140	8.54408138179535	8.56311160119617	289
D03	-3150	12.0394341808071	12.4294721091693	325
D03	-3280	9.94693036293637	10.1417372092503	339
D03	-3440	11.7003358964747	11.9594068264274	340
D03	-3450	11.8286170812123	12.0408140592189	313
D03	-3490	13.6853536107479	13.6982336913713	298
D03	-3560	15.1585648070435	15.3173509076858	302
D03	-3580	10.8551772074161	10.7191471391782	292
D03	-3620	10.806002887163	10.7204132828025	300
D03	-3670	13.1317907439759	13.5424320710229	302
D03	-3690	12.2214393005218	12.2701865995055	297
D03	-3710	12.910106088382	12.7368432166399	299
D03	-3780	11.2366514287351	11.2603728366435	270
D03	-3790	13.7677065316487	14.2309581238397	313
D03	-3800	14.1598545412786	14.2036902624259	304
D03	-3810	10.2398893503433	10.2999022026775	266
D03	-3910	15.5911053323917	15.5285243903037	262
D03	-3930	13.2552846053279	13.5068613643991	271
D03	-3940	15.1255539040909	15.3882010766044	282
D03	-3950	14.2370536454638	14.6181012111858	298
D03	-3960	10.964975354261	11.0801968572476	275
D03	-3980	12.1272374815952	12.377257109037	295
D03	-4020	18.6183733288053	18.4226357033437	296
D03	-4660	11.2057118959404	11.3364435342688	282
D03	-4680	14.847444027594	15.2897707795277	294
D03	-4700	15.7632349818304	15.7587061253627	310
D03	-4730	12.4670096244092	12.3855510379589	305
D03	-4760	15.3565302531326	15.2202792160034	327
D03	-4770	12.3104965645301	12.1151821465711	309
D03	-4830	14.4103990918377	14.4839075522938	291
D03	-4850	12.1723471330779	12.3627950874155	329
D03	-4860	14.1866620009344	14.7835755713043	305
D03	-4300	13.38016788008	13.1923370723747	287
D03	-4010	16.5730626516383	17.1762985591473	286
D03	-4000	12.6867459879828	12.6874277645555	316
D03	-3900	14.0006900612058	14.2434386143838	322
D03	-3880	15.5464695048056	15.6705881914899	297
D03	-3750	13.9021945394451	14.3390172260536	302
D03	-3730	15.1613432607289	15.3810837551642	280
D03	-3700	10.6803212135243	10.6522805941058	276
D03	-3570	14.2830994173949	14.0498545596288	290
D03	-3510	11.1762357656405	11.1429792596711	318
D03	-3500	10.4385582609297	10.6967838790589	278
D03	-3480	14.1345264827172	14.1991234322133	295
D03	-3470	9.05382120333768	8.90802724149423	310
D03	-3420	12.2094271091329	12.147293574937	306
D03	-3310	13.4896796597808	13.686511555348	323
D03	-3270	11.529563604059	11.1730395606491	310
D03	-3190	14.3258593459889	13.9954077867572	283
D03	-3130	7.31610517103761	7.0445180314228	274
D03	-3090	10.3481928831157	10.45768644621	298
D03	-3040	11.2922787611759	11.219353699098	327
D03	-3000	10.6650943731745	10.78423339046	307
D03	-2950	9.99887814283985	9.79487126934272	289
D03	-2880	10.0948759504355	10.1835980282761	283
D03	-2830	11.023344307019	11.2562331309067	318
D03	-2790	9.41325324510795	9.00328813219438	315
D03	-2700	11.6885103938058	11.8643286170637	305
D03	-2620	11.4441717701077	11.2284806264565	304
D03	-2550	8.63446732461458	8.81960240555884	308
D03	-2430	9.04360891470777	8.90070474346145	329
D03	-2410	9.50492889788442	9.73605865722265	293
D03	-2390	9.76568740286089	10.5009156298368	277
D03	-2360	8.77658941548775	8.88074815479182	316
D03	-2330	10.4259801122013	10.3292228909192	355
D03	-2310	10.9310208826081	11.0018526042734	316
D03	-2300	11.5398788803467	11.6668362097465	298
D03	-2280	7.53103566314046	7.38809788306037	309
D03	-2270	10.3213744831291	10.4921178894115	313
D03	-2250	10.8372848665564	10.9520920066062	333
D03	-2240	9.00004749068334	8.80628571336683	312
D03	-2220	9.26386633138493	9.34771486373351	319
D03	-2150	11.3315630905773	11.016762038202	310
D03	-2130	9.68475573558704	9.69176388519244	314
D03	-2110	9.27797678223114	9.41096832225615	349
D03	-2090	10.4750332198068	10.4951131380104	331
D03	-2080	11.2651486061317	11.2154077647786	304
D03	-2040	9.03710677845611	9.08692817747889	352
D03	-2030	11.0235152106568	11.2899578901661	303
D03	-1980	10.2537476123611	10.1438686040228	335
D03	-1870	9.26042696937962	9.32583126614947	349
D03	-1850	11.2625717464591	11.2331504185197	320
D03	-1830	8.83211598129988	8.80228693513194	350
D03	-1810	12.6658657182568	12.6709515352839	355
D03	-1730	7.92766987436695	7.70268670451914	287
D03	-1610	7.19447446379354	7.18479360111708	361
D03	-1590	8.31577535206734	8.44187153958698	342
D03	-1570	8.11203664135426	8.4141034530684	326
D03	-1520	10.2731325000319	10.5318937376564	313
D03	-1370	10.640744710593	10.519105222569	323
D03	-1230	9.29932955735892	9.42265996002759	343
D03	-1080	12.4737034077006	12.3620595160527	328
D03	-1030	7.90895461139118	8.07595879117396	315
D03	-960	6.41500823997629	6.42939933889757	313
D03	-20	3.61913651922942	3.62607928631153	549
D03	130	4.2188187496002	4.21470127454847	413
D03	180	5.21897597310649	5.34930284986469	429
D03	270	3.75404106658197	3.79079111481265	388
D03	420	8.00368347217015	7.93283533618057	309
D03	470	5.73666295184569	6.38328426699518	305
D03	570	17.4535146754158	17.5198876210099	293
D03	600	19.1047471913399	19.5272818212324	288
D03	650	17.9542284286085	17.7666024013101	335
D03	780	26.3996360185611	26.8699193000625	304
D03	820	31.0230014733687	31.8382415089175	274
D03	830	28.0232393392895	29.0039365698989	326
D03	880	27.6255172891542	27.3608527225227	290
D03	950	34.5608539066153	34.7355671934294	297
D03	980	31.4640589236845	32.0517558721081	274
D03	990	27.0507845439915	27.9208129109788	280
D03	1070	28.3432955840075	29.0689570514499	309
D03	1150	31.5483175392574	31.9800461187113	326
D03	1160	29.8800158087928	29.5942179756456	275
D03	1230	35.4498359262737	35.6760638311754	281
D03	1280	28.4177711650798	28.0825207248831	310
D03	1320	26.9563969099622	27.0988814167318	268
D03	1330	32.2639369148551	32.3097465892355	322
D03	1350	32.3155639511228	32.2683205488988	307
D03	1390	31.9442705237106	32.3080761391563	303
D03	1410	29.0643553878499	29.678715484472	300
D03	1420	33.5940721100635	34.5329652757773	284
D03	1550	33.0177689236474	32.8260954427409	296
D03	1560	35.603364297538	35.9936890643514	278
D03	1620	34.9992565368555	35.637109139071	289
D03	1640	33.4842059574504	33.5655260500176	318
D03	1660	31.6795260382871	31.68946484118	286
D03	1740	35.9936467670097	35.9235022782267	274
D03	1750	29.0792946350269	29.1528018077051	279
D03	1800	32.3082907568504	32.4021743093304	263
D03	1850	29.5908828211065	29.8155993242113	270
D03	1900	29.2590040515276	29.4230027235651	302
D03	1940	31.8989619721641	32.0423795357679	303
D08	-4950	18.7905883990145	18.7162656310395	374
D08	-4620	19.7910970798161	19.54745072527	386
D08	-4510	16.7113806872924	16.3024277781996	388
D08	-4060	17.3272383903786	17.3405977421748	375
D08	-3940	17.1817575916955	17.4081202535788	378
D08	-2380	10.7311216367262	10.3917077757485	399
D08	-2370	13.3212228420654	12.48201869495	395
D08	-2010	10.4378643128833	10.6475558578221	397
D08	-1980	10.6147350696158	10.6745146865853	419
D08	-1960	12.6402773109987	12.4537761027238	394
D08	-1930	11.8240232983433	11.7937815873896	403
D08	-1610	9.33042854289486	9.17249582591994	400
D08	-980	6.91118780237664	6.70987381936729	458
D08	-910	7.43876453861761	7.23277102895728	385
D08	-800	5.28103155023183	5.4876879846314	393
D08	-770	6.85124111891285	7.12406209957515	398
D08	-640	5.83276866010895	5.62533947144166	401
D08	280	1.06272888591216	0.957686369635116	452
D08	370	2.64855007985504	2.742052764504	434
D08	740	41.9737975179952	41.6490369972718	348
D08	770	41.6210728638476	42.0073798609078	332
D08	780	47.8103735585177	47.5215466122868	368
D08	790	46.4283173304444	46.3187577740507	314
D08	1030	57.6224234473323	57.8575391040084	365
D08	1040	55.4378072718619	56.2148060028476	356
D08	1050	55.8652111672271	56.9723111557573	328
D08	1170	54.8494059364755	55.2840061007847	361
D08	1180	58.0128125170351	58.9678231396241	335
D08	1270	60.5940824448697	61.0853186582755	374
D08	1320	58.5848721349591	58.3090509775906	353
D08	1440	60.9308547147633	60.8899941761263	377
D08	1450	63.5632754850101	63.5184344460034	332
D08	1640	61.0928935795078	61.961372465991	384
D08	1860	64.3048388167273	64.8170236516754	349
D08	1870	64.6396924635806	64.130357850569	389
D08	-4610	18.273548480581	18.534832883243	357
D08	-3650	14.8480750036544	15.3044915358707	354
D08	-3540	15.4792572488312	15.2829510978867	387
D08	-3100	10.1742391648804	9.9100502554291	377
D08	-2260	8.54439902045568	8.5908694348026	413
D08	-2110	9.9592967811715	9.86649623241388	390
D08	-2100	8.28653657416658	8.48782697361089	366
D08	-1950	9.81102928469253	10.011511531949	372
D08	-1650	11.2378695800409	11.1643041901359	428
D08	-1420	10.0723461472349	10.2479223331232	427
D08	-1210	7.99092184914442	8.17014364118379	436
D08	-1180	9.3374409457258	9.42567781305817	437
D08	-1160	10.0290823412356	10.047978188465	421
D08	-790	6.69477448740877	7.16396211323213	427
D08	-430	2.5309071015304	2.74926164096376	396
D08	-220	1.56451627952874	1.50660393572829	488
D08	30	2.80848162642376	2.74195600177275	704
D08	310	2.3055268772194	2.33949371556119	470
D08	480	5.95736206433092	5.95684254347364	407
D08	650	25.7448342646086	25.7960110022188	341
D08	680	27.3751773527724	27.4351292485894	312
D08	750	42.1307989919778	42.0863922144569	354
D09	910	45.8755253993309	46.7615645188968	354
D09	840	39.9877988472276	39.9539814260183	346
D09	630	24.8853167358386	25.8734583937508	362
D09	560	17.2695548726505	17.0342781237018	418
D09	440	3.66792047396491	3.75263362560159	411
D09	290	2.30131518436462	2.3164608068182	464
D09	280	2.02893910106321	2.04777828350393	519
D09	190	1.63961468161949	1.58104624623965	588
D09	-80	0.993404705618782	1.0352300821803	536
D09	-260	2.56966560226907	2.7584170410881	466
D09	-880	8.12697814119269	8.46114358986106	451
D09	-1170	9.63254798655749	9.90715857893489	405
D09	-2700	11.4062995222124	11.5615646796187	400
D09	-2780	9.77679679507328	9.75397938881286	404
D09	-3030	9.58218916907934	9.34784546509312	375
D09	-4080	13.229450690829	13.2227471762028	369
D09	-4180	14.2030021458465	14.5294988643469	405
D09	-4410	12.4240921800699	12.6130993023368	407
D09	-4670	17.635161246516	17.7589810529218	377
D05	-4490	21.8601065996946	22.1522063010063	349
D05	-4170	17.2379804529679	17.6415555897055	348
D05	-3500	15.3848160030259	15.6392605727899	346
D05	-3030	18.3520180213892	18.1352999810127	367
